Date,Hour,Temperature
23/08/2022,22,17.5
23/08/2022,23,15.9
24/08/2022,0,15.7
24/08/2022,1,15.4
24/08/2022,2,14.7
24/08/2022,3,13.9
24/08/2022,4,13.4
24/08/2022,5,13
24/08/2022,6,12.5
24/08/2022,7,11.6
24/08/2022,8,11.5
24/08/2022,9,11.3
24/08/2022,10,11.4
24/08/2022,11,12.9
24/08/2022,12,14.6
24/08/2022,13,15.7
24/08/2022,14,18
24/08/2022,15,19.1
24/08/2022,16,21.2
24/08/2022,17,22.4
24/08/2022,18,22.8
24/08/2022,19,22.8
24/08/2022,20,21.7
24/08/2022,21,19.6
24/08/2022,22,19.4
24/08/2022,23,19.3
25/08/2022,0,18.4
25/08/2022,1,17.9
25/08/2022,2,17.4
25/08/2022,3,16.8
25/08/2022,4,16
25/08/2022,5,15.2
25/08/2022,6,14.4
25/08/2022,7,14.1
25/08/2022,8,13.5
25/08/2022,9,13.3
25/08/2022,10,13.1
25/08/2022,11,14.2
25/08/2022,12,15.8
25/08/2022,13,17.5
25/08/2022,14,19.3
25/08/2022,15,21.4
25/08/2022,16,22.9
25/08/2022,17,23.5
25/08/2022,18,24.5
25/08/2022,19,24.4
25/08/2022,20,23.9
25/08/2022,21,21.4
25/08/2022,22,21.1
25/08/2022,23,20.2
26/08/2022,0,20.4
26/08/2022,1,19
26/08/2022,2,19.3
26/08/2022,3,18.2
26/08/2022,4,17
26/08/2022,5,15.7
26/08/2022,6,14.8
26/08/2022,7,14.1
26/08/2022,8,14.3
26/08/2022,9,13.8
26/08/2022,10,14
26/08/2022,11,15
26/08/2022,12,16.7
26/08/2022,13,18.7
26/08/2022,14,20.2
26/08/2022,15,20.8
26/08/2022,16,22.1
26/08/2022,17,23.7
26/08/2022,18,24.1
26/08/2022,19,24.1
26/08/2022,20,23.4
26/08/2022,21,20.9
26/08/2022,22,20.4
26/08/2022,23,19.7
27/08/2022,0,19.7
27/08/2022,1,19.1
27/08/2022,2,18.9
27/08/2022,3,17.9
27/08/2022,4,17.4
27/08/2022,5,16.8
27/08/2022,6,16.3
27/08/2022,7,16.5
27/08/2022,8,16
27/08/2022,9,15.8
27/08/2022,10,15.3
27/08/2022,11,16.1
27/08/2022,12,18
27/08/2022,13,19.4
27/08/2022,14,22.4
27/08/2022,15,24
27/08/2022,16,25.6
27/08/2022,17,26.6
27/08/2022,18,26.5
27/08/2022,19,26.5
27/08/2022,20,25.8
27/08/2022,21,24.8
27/08/2022,22,23.3
27/08/2022,23,23.4
28/08/2022,0,22.9
28/08/2022,1,23
28/08/2022,2,21.6
28/08/2022,3,17.6
28/08/2022,4,15.7
28/08/2022,5,14
28/08/2022,6,12.6
28/08/2022,7,12.6
28/08/2022,8,11.7
28/08/2022,9,8.3
28/08/2022,10,7.4
28/08/2022,11,6.6
28/08/2022,12,6
28/08/2022,13,6.1
28/08/2022,14,7.2
28/08/2022,15,7.2
28/08/2022,16,7.5
28/08/2022,17,7.4
28/08/2022,18,6.8
28/08/2022,19,6.6
28/08/2022,20,5.8
28/08/2022,21,5.8
28/08/2022,22,5.8
28/08/2022,23,5.8
29/08/2022,0,5.4
29/08/2022,1,5.2
29/08/2022,2,4.4
29/08/2022,3,3.3
29/08/2022,4,2.9
29/08/2022,5,3
29/08/2022,6,3.3
29/08/2022,7,2.9
29/08/2022,8,2.6
29/08/2022,9,3.1
29/08/2022,10,3
29/08/2022,11,4.1
29/08/2022,12,4.7
29/08/2022,13,5.7
29/08/2022,14,6.9
29/08/2022,15,8.2
29/08/2022,16,8.6
29/08/2022,17,9.2
29/08/2022,18,10.1
29/08/2022,19,10.1
29/08/2022,20,8.9
29/08/2022,21,7.8
29/08/2022,22,7.1
29/08/2022,23,6.6
30/08/2022,0,6.3
30/08/2022,1,6
30/08/2022,2,5.9
30/08/2022,3,5.9
30/08/2022,4,5.9
30/08/2022,5,5.7
30/08/2022,6,5.7
30/08/2022,7,5.9
30/08/2022,8,5.9
30/08/2022,9,5.9
30/08/2022,10,5.7
30/08/2022,11,7.9
30/08/2022,12,9.8
30/08/2022,13,12.5
30/08/2022,14,14.6
30/08/2022,15,15.9
30/08/2022,16,16.8
30/08/2022,17,17.9
30/08/2022,18,18.4
30/08/2022,19,19.2
30/08/2022,20,17.4
30/08/2022,21,15.3
30/08/2022,22,13.5
30/08/2022,23,13.9
31/08/2022,0,12.5
31/08/2022,1,12
31/08/2022,2,11.1
31/08/2022,3,10.3
31/08/2022,4,9.8
31/08/2022,5,9.4
31/08/2022,6,8.9
31/08/2022,7,8.6
31/08/2022,8,8.5
31/08/2022,9,7.7
31/08/2022,10,7.5
31/08/2022,11,9.2
31/08/2022,12,10.3
31/08/2022,13,12.3
31/08/2022,14,14.3
31/08/2022,15,16.4
31/08/2022,16,18.2
31/08/2022,17,19
31/08/2022,18,20.1
31/08/2022,19,20.5
31/08/2022,20,19.5
31/08/2022,21,18.9
31/08/2022,22,17.8
31/08/2022,23,17.1
1/9/22,0,15.9
1/9/22,1,14.3
1/9/22,2,13.8
1/9/22,3,13.1
1/9/22,4,12.7
1/9/22,5,12.2
1/9/22,6,12
1/9/22,7,11.4
1/9/22,8,11.4
1/9/22,9,11.2
1/9/22,10,11.1
1/9/22,11,12.4
1/9/22,12,13.7
1/9/22,13,15.7
1/9/22,14,17.9
1/9/22,15,20.2
1/9/22,16,22
1/9/22,17,23.1
1/9/22,18,24.1
1/9/22,19,24.5
1/9/22,20,23.9
1/9/22,21,22.7
1/9/22,22,22.4
1/9/22,23,21.1
2/9/22,0,20.8
2/9/22,1,18.7
2/9/22,2,19.5
2/9/22,3,18.5
2/9/22,4,18.1
2/9/22,5,17.8
2/9/22,6,14.8
2/9/22,7,14.7
2/9/22,8,14.7
2/9/22,9,15.1
2/9/22,10,15.2
2/9/22,11,15
2/9/22,12,15
2/9/22,13,15.3
2/9/22,14,15.2
2/9/22,15,15.3
2/9/22,16,15.6
2/9/22,17,15.7
2/9/22,18,15.6
2/9/22,19,14.4
2/9/22,20,13.7
2/9/22,21,12.8
2/9/22,22,12.6
2/9/22,23,12.4
3/9/22,0,12.4
3/9/22,1,12.1
3/9/22,2,12
3/9/22,3,9.6
3/9/22,4,9.3
3/9/22,5,8.9
3/9/22,6,8.8
3/9/22,7,8.4
3/9/22,8,7.8
3/9/22,9,7.2
3/9/22,10,6.7
3/9/22,11,7
3/9/22,12,8.1
3/9/22,13,9.7
3/9/22,14,10.5
3/9/22,15,11.3
3/9/22,16,11.8
3/9/22,17,12.2
3/9/22,18,12
3/9/22,19,11.2
3/9/22,20,10.6
3/9/22,21,9
3/9/22,22,7.8
3/9/22,23,7.4
4/9/22,0,7.3
4/9/22,1,6.8
4/9/22,2,6.1
4/9/22,3,5.7
4/9/22,4,5.1
4/9/22,5,3.9
4/9/22,6,4.3
4/9/22,7,4.6
4/9/22,8,2.4
4/9/22,9,2.3
4/9/22,10,2.2
4/9/22,11,4.9
4/9/22,12,6
4/9/22,13,8.3
4/9/22,14,12
4/9/22,15,13.5
4/9/22,16,15
4/9/22,17,16.4
4/9/22,18,15.8
4/9/22,19,15.6
4/9/22,20,14.3
4/9/22,21,12.5
4/9/22,22,11.3
4/9/22,23,10.5
5/9/22,0,9.8
5/9/22,1,9.3
5/9/22,2,9.3
5/9/22,3,9.7
5/9/22,4,9.4
5/9/22,5,9.3
5/9/22,6,8.8
5/9/22,7,9.1
5/9/22,8,8.7
5/9/22,9,8.9
5/9/22,10,9
5/9/22,11,9.9
5/9/22,12,11.3
5/9/22,13,13.4
5/9/22,14,15.1
5/9/22,15,17.3
5/9/22,16,17.9
5/9/22,17,19
5/9/22,18,19.7
5/9/22,19,19.1
5/9/22,20,17.1
5/9/22,21,15.9
5/9/22,22,15
5/9/22,23,14.7
6/9/22,0,14.1
6/9/22,1,14.7
6/9/22,2,14.2
6/9/22,3,14
6/9/22,4,13.7
6/9/22,5,13.6
6/9/22,6,13.3
6/9/22,7,13.3
6/9/22,8,13.3
6/9/22,9,13.3
6/9/22,10,12.3
6/9/22,11,12.3
6/9/22,12,13
6/9/22,13,15
6/9/22,14,16.6
6/9/22,15,16.5
6/9/22,16,17.2
6/9/22,17,18.5
6/9/22,18,16.2
6/9/22,19,15.5
6/9/22,20,15.9
6/9/22,21,15.8
6/9/22,22,15.4
6/9/22,23,15.4
7/9/22,0,15.3
7/9/22,1,15.2
7/9/22,2,14.7
7/9/22,3,14.7
7/9/22,4,14.8
7/9/22,5,14.9
7/9/22,6,15.1
7/9/22,7,14.5
7/9/22,8,14.1
7/9/22,9,14.3
7/9/22,10,14.2
7/9/22,11,14.6
7/9/22,12,14.8
7/9/22,13,16.1
7/9/22,14,17.8
7/9/22,15,18.2
7/9/22,16,18.9
7/9/22,17,19.3
7/9/22,18,19.4
7/9/22,19,18.8
7/9/22,20,18.3
7/9/22,21,17.1
7/9/22,22,15.9
7/9/22,23,15.9
8/9/22,0,15.4
8/9/22,1,15.6
8/9/22,2,15.2
8/9/22,3,14.7
8/9/22,4,13.4
8/9/22,5,13.5
8/9/22,6,13.2
8/9/22,7,12.7
8/9/22,8,12.4
8/9/22,9,11.9
8/9/22,10,11.9
8/9/22,11,12.2
8/9/22,12,14.6
8/9/22,13,17.5
8/9/22,14,19.7
8/9/22,15,21.9
8/9/22,16,23.5
8/9/22,17,24.8
8/9/22,18,25.8
8/9/22,19,25.7
8/9/22,20,25.4
8/9/22,21,24.6
8/9/22,22,24.6
8/9/22,23,24
9/9/22,0,24.3
9/9/22,1,23.6
9/9/22,2,22.9
9/9/22,3,21.9
9/9/22,4,21.4
9/9/22,5,21.9
9/9/22,6,22.6
9/9/22,7,22.3
9/9/22,8,22.7
9/9/22,9,22.9
9/9/22,10,22.5
9/9/22,11,23.1
9/9/22,12,24.6
9/9/22,13,25.2
9/9/22,14,25.8
9/9/22,15,26.4
9/9/22,16,26.5
9/9/22,17,27.4
9/9/22,18,27.2
9/9/22,19,26.2
9/9/22,20,20.4
9/9/22,21,18.9
9/9/22,22,18
9/9/22,23,16.2
10/9/22,0,14.3
10/9/22,1,12.8
10/9/22,2,11.7
10/9/22,3,10.9
10/9/22,4,9.6
10/9/22,5,8.7
10/9/22,6,8.6
10/9/22,7,7.2
10/9/22,8,5.7
10/9/22,9,5.5
10/9/22,10,5.3
10/9/22,11,5.3
10/9/22,12,6.4
10/9/22,13,7.6
10/9/22,14,8.9
10/9/22,15,10.5
10/9/22,16,11.3
10/9/22,17,12.9
10/9/22,18,12.6
10/9/22,19,12.5
10/9/22,20,11.9
10/9/22,21,9.9
10/9/22,22,8.7
10/9/22,23,7.1
11/9/22,0,6.7
11/9/22,1,6.6
11/9/22,2,6.8
11/9/22,3,6.9
11/9/22,4,6.8
11/9/22,5,6.6
11/9/22,6,6.7
11/9/22,7,5.9
11/9/22,8,6.2
11/9/22,9,5.7
11/9/22,10,6
11/9/22,11,5.5
11/9/22,12,7.9
11/9/22,13,10.3
11/9/22,14,12.6
11/9/22,15,14.6
11/9/22,16,17.1
11/9/22,17,18.1
11/9/22,18,17.4
11/9/22,19,15.7
11/9/22,20,14.4
11/9/22,21,13.1
11/9/22,22,12.3
11/9/22,23,11.8
12/9/22,0,11.9
12/9/22,1,10.4
12/9/22,2,10.2
12/9/22,3,10.4
12/9/22,4,10.8
12/9/22,5,10.9
12/9/22,6,10.5
12/9/22,7,11.5
12/9/22,8,12.1
12/9/22,9,12.3
12/9/22,10,12.7
12/9/22,11,13.5
12/9/22,12,14.7
12/9/22,13,15.7
12/9/22,14,17.8
12/9/22,15,18.2
12/9/22,16,18.9
12/9/22,17,19.1
12/9/22,18,18.9
12/9/22,19,18.7
12/9/22,20,18.1
12/9/22,21,17
12/9/22,22,16.3
12/9/22,23,16
13/09/2022,0,15.6
13/09/2022,1,15.6
13/09/2022,2,15.3
13/09/2022,3,14.8
13/09/2022,4,14.6
13/09/2022,5,14.5
13/09/2022,6,14.5
13/09/2022,7,14.4
13/09/2022,8,13.8
13/09/2022,9,13.7
13/09/2022,10,13.5
13/09/2022,11,13.9
13/09/2022,12,15.7
13/09/2022,13,17.2
13/09/2022,14,16.8
13/09/2022,15,17.2
13/09/2022,16,17.9
13/09/2022,17,19.6
13/09/2022,18,18.8
13/09/2022,19,18.2
13/09/2022,20,16.5
13/09/2022,21,14.7
13/09/2022,22,13.5
13/09/2022,23,13.2
14/09/2022,0,12.8
14/09/2022,1,12.4
14/09/2022,2,12.4
14/09/2022,3,12.2
14/09/2022,4,12
14/09/2022,5,11.5
14/09/2022,6,11.3
14/09/2022,7,11.2
14/09/2022,8,11
14/09/2022,9,10.9
14/09/2022,10,11.1
14/09/2022,11,11.9
14/09/2022,12,12.1
14/09/2022,13,12.7
14/09/2022,14,12.9
14/09/2022,15,13.5
14/09/2022,16,14.5
14/09/2022,17,16
14/09/2022,18,16.2
14/09/2022,19,15.2
14/09/2022,20,15.3
14/09/2022,21,13.8
14/09/2022,22,13.1
14/09/2022,23,12.6
15/09/2022,0,12.2
15/09/2022,1,12
15/09/2022,2,11.7
15/09/2022,3,11.7
15/09/2022,4,11.5
15/09/2022,5,11.7
15/09/2022,6,11.7
15/09/2022,7,11.9
15/09/2022,8,11.8
15/09/2022,9,11.3
15/09/2022,10,11.3
15/09/2022,11,11.9
15/09/2022,12,13
15/09/2022,13,14.5
15/09/2022,14,14
15/09/2022,15,15.2
15/09/2022,16,15.4
15/09/2022,17,15.7
15/09/2022,18,15.3
15/09/2022,19,15.5
15/09/2022,20,15.1
15/09/2022,21,14.1
15/09/2022,22,13.5
15/09/2022,23,13.2
16/09/2022,0,12.6
16/09/2022,1,12.2
16/09/2022,2,11.9
16/09/2022,3,11.6
16/09/2022,4,11.4
16/09/2022,5,11.2
16/09/2022,6,11.6
16/09/2022,7,11
16/09/2022,8,10.9
16/09/2022,9,11.1
16/09/2022,10,11.1
16/09/2022,11,12.4
16/09/2022,12,14
16/09/2022,13,15.7
16/09/2022,14,17.6
16/09/2022,15,18.2
16/09/2022,16,17.9
16/09/2022,17,19.6
16/09/2022,18,18.9
16/09/2022,19,19
16/09/2022,20,18.6
16/09/2022,21,17.2
16/09/2022,22,15.6
16/09/2022,23,14.7
17/09/2022,0,14.2
17/09/2022,1,13
17/09/2022,2,13
17/09/2022,3,12.4
17/09/2022,4,11.8
17/09/2022,5,11.4
17/09/2022,6,11.1
17/09/2022,7,10.5
17/09/2022,8,10.5
17/09/2022,9,10.3
17/09/2022,10,10.8
17/09/2022,11,12.3
17/09/2022,12,13.8
17/09/2022,13,14.7
17/09/2022,14,16.5
17/09/2022,15,18.6
17/09/2022,16,19.3
17/09/2022,17,20.5
17/09/2022,18,21.4
17/09/2022,19,21.4
17/09/2022,20,20.6
17/09/2022,21,18.4
17/09/2022,22,17
17/09/2022,23,16
18/09/2022,0,15.3
18/09/2022,1,14.3
18/09/2022,2,13.5
18/09/2022,3,12.8
18/09/2022,4,12
18/09/2022,5,11.4
18/09/2022,6,10.7
18/09/2022,7,9.9
18/09/2022,8,9.7
18/09/2022,9,9.3
18/09/2022,10,9.4
18/09/2022,11,11.2
18/09/2022,12,12.8
18/09/2022,13,15.9
18/09/2022,14,18.2
18/09/2022,15,19.8
18/09/2022,16,20.8
18/09/2022,17,22
18/09/2022,18,22.1
18/09/2022,19,22.5
18/09/2022,20,22.1
18/09/2022,21,20.7
18/09/2022,22,19.4
18/09/2022,23,18.3
19/09/2022,0,17.3
19/09/2022,1,16.4
19/09/2022,2,15.6
19/09/2022,3,15
19/09/2022,4,14.8
19/09/2022,5,14.2
19/09/2022,6,13
19/09/2022,7,13.5
19/09/2022,8,12.1
19/09/2022,9,11.9
19/09/2022,10,11.9
19/09/2022,11,12.2
19/09/2022,12,12.5
19/09/2022,13,11.9
19/09/2022,14,12.3
19/09/2022,15,12.3
19/09/2022,16,12.4
19/09/2022,17,12.6
19/09/2022,18,12.6
19/09/2022,19,12.9
19/09/2022,20,12.9
19/09/2022,21,12.8
19/09/2022,22,12.7
19/09/2022,23,12.8
20/09/2022,0,12.9
20/09/2022,1,12.9
20/09/2022,2,12.9
20/09/2022,3,12.9
20/09/2022,4,12.9
20/09/2022,5,12.9
20/09/2022,6,12.7
20/09/2022,7,12.7
20/09/2022,8,12.4
20/09/2022,9,12.3
20/09/2022,10,12.5
20/09/2022,11,12.8
20/09/2022,12,13.2
20/09/2022,13,15.9
20/09/2022,14,16.8
20/09/2022,15,17.4
20/09/2022,16,17.4
20/09/2022,17,19.5
20/09/2022,18,18.9
20/09/2022,19,18.1
20/09/2022,20,17.1
20/09/2022,21,16.2
20/09/2022,22,15
20/09/2022,23,14.7
21/09/2022,0,14.2
21/09/2022,1,13.4
21/09/2022,2,13.5
21/09/2022,3,12.7
21/09/2022,4,12.5
21/09/2022,5,12
21/09/2022,6,11.6
21/09/2022,7,10.8
21/09/2022,8,10.8
21/09/2022,9,10.4
21/09/2022,10,10.1
21/09/2022,11,11.4
21/09/2022,12,13.9
21/09/2022,13,16.8
21/09/2022,14,19.2
21/09/2022,15,20.1
21/09/2022,16,21.4
21/09/2022,17,18.2
21/09/2022,18,15.5
21/09/2022,19,14.5
21/09/2022,20,14
21/09/2022,21,14.2
21/09/2022,22,13.8
21/09/2022,23,13.6
22/09/2022,0,13.5
22/09/2022,1,13.1
22/09/2022,2,13.1
22/09/2022,3,13
22/09/2022,4,12.7
22/09/2022,5,12.7
22/09/2022,6,12.5
22/09/2022,7,12.6
22/09/2022,8,12.6
22/09/2022,9,12.8
22/09/2022,10,12.7
22/09/2022,11,12.8
22/09/2022,12,12.8
22/09/2022,13,13
22/09/2022,14,13.9
22/09/2022,15,13.8
22/09/2022,16,14.9
22/09/2022,17,15.8
22/09/2022,18,14.7
22/09/2022,19,13.6
22/09/2022,20,12.2
22/09/2022,21,9.7
22/09/2022,22,8.8
22/09/2022,23,7.3
23/09/2022,0,6.7
23/09/2022,1,6.5
23/09/2022,2,6.3
23/09/2022,3,6
23/09/2022,4,6.2
23/09/2022,5,6
23/09/2022,6,5.6
23/09/2022,7,4.9
23/09/2022,8,4.7
23/09/2022,9,4.5
23/09/2022,10,4.9
23/09/2022,11,6.5
23/09/2022,12,8.4
23/09/2022,13,9.7
23/09/2022,14,11.9
23/09/2022,15,12.7
23/09/2022,16,13.9
23/09/2022,17,14.4
23/09/2022,18,13.8
23/09/2022,19,13.3
23/09/2022,20,12.6
23/09/2022,21,11.4
23/09/2022,22,10.1
23/09/2022,23,8.4
24/09/2022,0,8.1
24/09/2022,1,7.7
24/09/2022,2,8.6
24/09/2022,3,9
24/09/2022,4,8.6
24/09/2022,5,8.3
24/09/2022,6,6.9
24/09/2022,7,5.4
24/09/2022,8,5.5
24/09/2022,9,5.6
24/09/2022,10,6.9
24/09/2022,11,7.9
24/09/2022,12,11.4
24/09/2022,13,12.8
24/09/2022,14,14.5
24/09/2022,15,15.9
24/09/2022,16,17.7
24/09/2022,17,18
24/09/2022,18,18.8
24/09/2022,19,17.1
24/09/2022,20,16.4
24/09/2022,21,14.8
24/09/2022,22,13.3
24/09/2022,23,12.2
25/09/2022,0,11.5
25/09/2022,1,10.9
25/09/2022,2,10.7
25/09/2022,3,10.8
25/09/2022,4,11
25/09/2022,5,11.4
25/09/2022,6,11.5
25/09/2022,7,11.2
25/09/2022,8,11.3
25/09/2022,9,11.4
25/09/2022,10,11.6
25/09/2022,11,12.5
25/09/2022,12,13.5
25/09/2022,13,15.7
25/09/2022,14,17.9
25/09/2022,15,19.5
25/09/2022,16,20
25/09/2022,17,19.9
25/09/2022,18,19.2
25/09/2022,19,17.3
25/09/2022,20,15.7
25/09/2022,21,14.8
25/09/2022,22,14.3
25/09/2022,23,13.8
26/09/2022,0,13.9
26/09/2022,1,13.9
26/09/2022,2,13.7
26/09/2022,3,13.6
26/09/2022,4,13.4
26/09/2022,5,13.4
26/09/2022,6,13.2
26/09/2022,7,13.3
26/09/2022,8,13.2
26/09/2022,9,13.1
26/09/2022,10,13.1
26/09/2022,11,14.5
26/09/2022,12,15.4
26/09/2022,13,16.4
26/09/2022,14,16.9
26/09/2022,15,18.1
26/09/2022,16,19
26/09/2022,17,19.4
26/09/2022,18,20.2
26/09/2022,19,21.1
26/09/2022,20,21.2
26/09/2022,21,19.9
26/09/2022,22,18.7
26/09/2022,23,18.2
27/09/2022,0,16.4
27/09/2022,1,16.2
27/09/2022,2,15.5
27/09/2022,3,14.9
27/09/2022,4,15.1
27/09/2022,5,13.7
27/09/2022,6,14.9
27/09/2022,7,14.8
27/09/2022,8,14.8
27/09/2022,9,13.5
27/09/2022,10,14.6
27/09/2022,11,17.1
27/09/2022,12,18.4
27/09/2022,13,18.4
27/09/2022,14,20.8
27/09/2022,15,20.4
27/09/2022,16,20.4
27/09/2022,17,20.7
27/09/2022,18,21.2
27/09/2022,19,20.3
27/09/2022,20,19.2
27/09/2022,21,18.5
27/09/2022,22,17.3
27/09/2022,23,15.8
28/09/2022,0,14.8
28/09/2022,1,14.3
28/09/2022,2,13.3
28/09/2022,3,12.7
28/09/2022,4,11.8
28/09/2022,5,11.7
28/09/2022,6,11.4
28/09/2022,7,10.8
28/09/2022,8,10.5
28/09/2022,9,10.4
28/09/2022,10,10.9
28/09/2022,11,11.7
28/09/2022,12,12.6
28/09/2022,13,14
28/09/2022,14,14.8
28/09/2022,15,16.3
28/09/2022,16,17.2
28/09/2022,17,17.4
28/09/2022,18,16.1
28/09/2022,19,15.7
28/09/2022,20,15.7
28/09/2022,21,14.8
28/09/2022,22,13.7
28/09/2022,23,12.7
29/09/2022,0,12.1
29/09/2022,1,12.1
29/09/2022,2,11.6
29/09/2022,3,11
29/09/2022,4,10.6
29/09/2022,5,10.2
29/09/2022,6,10
29/09/2022,7,9.9
29/09/2022,8,9.8
29/09/2022,9,9.9
29/09/2022,10,9.9
29/09/2022,11,10.8
29/09/2022,12,12.2
29/09/2022,13,14.4
29/09/2022,14,14.7
29/09/2022,15,15.5
29/09/2022,16,15.2
29/09/2022,17,15
29/09/2022,18,14.4
29/09/2022,19,14.6
29/09/2022,20,14.5
29/09/2022,21,14.2
29/09/2022,22,14
29/09/2022,23,13.7
30/09/2022,0,13.4
30/09/2022,1,13
30/09/2022,2,12.6
30/09/2022,3,12.5
30/09/2022,4,12.5
30/09/2022,5,12.4
30/09/2022,6,12.2
30/09/2022,7,12.3
30/09/2022,8,12
30/09/2022,9,11.8
30/09/2022,10,12.3
30/09/2022,11,12.8
30/09/2022,12,13.6
30/09/2022,13,14.8
30/09/2022,14,17.9
30/09/2022,15,16.6
30/09/2022,16,16.8
30/09/2022,17,16.2
30/09/2022,18,15.1
30/09/2022,19,14.6
30/09/2022,20,13.8
30/09/2022,21,13.9
30/09/2022,22,13.3
30/09/2022,23,13.2
1/10/22,0,13.6
1/10/22,1,13.3
1/10/22,2,13.3
1/10/22,3,13.4
1/10/22,4,13.1
1/10/22,5,13.8
1/10/22,6,13.8
1/10/22,7,13.6
1/10/22,8,13.7
1/10/22,9,13.5
1/10/22,10,13.8
1/10/22,11,14.4
1/10/22,12,15.1
1/10/22,13,15.1
1/10/22,14,16.2
1/10/22,15,17.6
1/10/22,16,17.6
1/10/22,17,19.6
1/10/22,18,20
1/10/22,19,18.5
1/10/22,20,18
1/10/22,21,17.3
1/10/22,22,15.7
1/10/22,23,14.5
2/10/22,0,13.9
2/10/22,1,13.5
2/10/22,2,13.1
2/10/22,3,12.4
2/10/22,4,12
2/10/22,5,12
2/10/22,6,11.8
2/10/22,7,11.2
2/10/22,8,11.6
2/10/22,9,11
2/10/22,10,12.4
2/10/22,11,12.5
2/10/22,12,14.2
2/10/22,13,14.7
2/10/22,14,14.9
2/10/22,15,15.6
2/10/22,16,16.8
2/10/22,17,16.9
2/10/22,18,16.1
2/10/22,19,16.8
2/10/22,20,16.2
2/10/22,21,15.5
2/10/22,22,13.9
2/10/22,23,13.5
3/10/22,0,13
3/10/22,1,12.5
3/10/22,2,12.8
3/10/22,3,12.4
3/10/22,4,11.8
3/10/22,5,11.7
3/10/22,6,11.1
3/10/22,7,10.6
3/10/22,8,10
3/10/22,9,9.7
3/10/22,10,10.1
3/10/22,11,10.4
3/10/22,12,12.8
3/10/22,13,16.5
3/10/22,14,17.3
3/10/22,15,19.5
3/10/22,16,19.8
3/10/22,17,18.6
3/10/22,18,18.4
3/10/22,19,18.4
3/10/22,20,17
3/10/22,21,15.9
3/10/22,22,14.3
3/10/22,23,13.4
4/10/22,0,12.4
4/10/22,1,11.6
4/10/22,2,10.2
4/10/22,3,9.4
4/10/22,4,9
4/10/22,5,8
4/10/22,6,7.3
4/10/22,7,7.1
4/10/22,8,6.6
4/10/22,9,6.7
4/10/22,10,9.1
4/10/22,11,11
4/10/22,12,12.4
4/10/22,13,14.5
4/10/22,14,16.7
4/10/22,15,17.8
4/10/22,16,18.4
4/10/22,17,19.2
4/10/22,18,18.7
4/10/22,19,17.7
4/10/22,20,17.1
4/10/22,21,15.7
4/10/22,22,14.2
4/10/22,23,13.3
5/10/22,0,12.3
5/10/22,1,11.4
5/10/22,2,11
5/10/22,3,10.5
5/10/22,4,10.5
5/10/22,5,10.1
5/10/22,6,10
5/10/22,7,10.8
5/10/22,8,10.8
5/10/22,9,10.5
5/10/22,10,12.5
5/10/22,11,13.9
5/10/22,12,16.3
5/10/22,13,17.9
5/10/22,14,20.3
5/10/22,15,22.4
5/10/22,16,24.5
5/10/22,17,25.3
5/10/22,18,26.2
5/10/22,19,24.1
5/10/22,20,23.5
5/10/22,21,21.3
5/10/22,22,19.8
5/10/22,23,18.8
6/10/22,0,18.9
6/10/22,1,18.7
6/10/22,2,18.4
6/10/22,3,17.6
6/10/22,4,17.4
6/10/22,5,17
6/10/22,6,16.6
6/10/22,7,15
6/10/22,8,15
6/10/22,9,15
6/10/22,10,15.4
6/10/22,11,15.4
6/10/22,12,15.8
6/10/22,13,16.1
6/10/22,14,16.4
6/10/22,15,16.4
6/10/22,16,17.6
6/10/22,17,19.2
6/10/22,18,19.1
6/10/22,19,20.4
6/10/22,20,20.7
6/10/22,21,19.9
6/10/22,22,19.5
6/10/22,23,19
7/10/22,0,19.2
7/10/22,1,19
7/10/22,2,18.5
7/10/22,3,18.4
7/10/22,4,17.5
7/10/22,5,14.2
7/10/22,6,13.6
7/10/22,7,13
7/10/22,8,12.5
7/10/22,9,11.5
7/10/22,10,11.8
7/10/22,11,12.3
7/10/22,12,12.4
7/10/22,13,12.7
7/10/22,14,14.5
7/10/22,15,15.2
7/10/22,16,16
7/10/22,17,17.4
7/10/22,18,17.4
7/10/22,19,19.1
7/10/22,20,18.3
7/10/22,21,17.2
7/10/22,22,15.6
7/10/22,23,15.6
8/10/22,0,15.1
8/10/22,1,15
8/10/22,2,14.7
8/10/22,3,13.6
8/10/22,4,13.1
8/10/22,5,13.3
8/10/22,6,12.5
8/10/22,7,11.2
8/10/22,8,10.6
8/10/22,9,10
8/10/22,10,10.8
8/10/22,11,13.6
8/10/22,12,15.5
8/10/22,13,18
8/10/22,14,18.7
8/10/22,15,21
8/10/22,16,21
8/10/22,17,22.7
8/10/22,18,23
8/10/22,19,23.1
8/10/22,20,22.6
8/10/22,21,21.7
8/10/22,22,20.3
8/10/22,23,20.1
9/10/22,0,19.8
9/10/22,1,17.8
9/10/22,2,18.3
9/10/22,3,17.9
9/10/22,4,16.1
9/10/22,5,16.6
9/10/22,6,13.7
9/10/22,7,11.3
9/10/22,8,10.3
9/10/22,9,9.3
9/10/22,10,9.1
9/10/22,11,9.7
9/10/22,12,9.5
9/10/22,13,10.7
9/10/22,14,12.9
9/10/22,15,11.8
9/10/22,16,11.7
9/10/22,17,11.3
9/10/22,18,10.4
9/10/22,19,10.6
9/10/22,20,11.1
9/10/22,21,10.3
9/10/22,22,9.5
9/10/22,23,9.1
